Cust_RefID,Cust_FirstName,Cust_LastName,Cust_PhoneNo,Cust_EmailAddress,Cust_EmailDomain,Cust_StreetAddress,Cust_Zip,Cust_AddressCity,Cust_AddressState,Cust_AddressStateISO,Cust_AddressCountry,Cust_Acct_IBAN,Device_Manufacturer,Connection Type,UA_OS,ISP City,UserIP_Blacklist,TrueIP_Blacklist,VirtualMachineSession,Page activity time,Cust_EstablishedIP,UserSessionInputIP,UserTrueIP,ISP,Device_ID,UserAgent,FinalScore
3F154E72-9580-4E,Steven,Perry,+1-970-485-9570x81894,Steven_Perry@icloud.com,icloud.com,9667 Anderson Isle Suite 872,74756,New York,New York,NY,US,US20612650599162738790,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Windows,Phoenix,0.0,0.6896622267037481,0,7763,166.26.226.252,23.115.21.18,25.174.57.6,Comcast,e07919833a54473495a612c2a0f0fcab,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,10
B0210F0E-5A0A-40,Eric,Allen,+1-393-690-4411,Eric_Allen@yahoo.com,yahoo.com,0116 Macias Station,57788,Houston,Texas,TX,US,US28804984345759454438,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Windows,Houston,0.0,0.0,0,289617,152.17.124.203,152.17.124.203,152.17.124.203,Cox Communications,c51fbb38a8e742bc9717708f66065443,Mozilla/5.0 (Windows; 12) AppleWebKit/537.36,92
7559C796-765F-49,Toni,Morgan,686.791.7158x51322,Toni_Morgan@hotmail.com,hotmail.com,385 Parks Plains,52155,San Jose,California,CA,US,US66676974493026943768,Lenovo,Mobile Broadband,iOS,San Jose,0.0,0.0,0,165535,5.121.164.64,5.121.164.64,5.121.164.64,T-Mobile,c4c7a831ca0a4def810ad7090e121cce,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,91
89B7FAC4-EB97-45,Victoria,Brown,230-755-3702x797,Victoria_Brown@hotmail.com,hotmail.com,7144 Mueller Way Apt. 492,59253,Philadelphia,Pennsylvania,PA,US,US27009773094608250588,Dell Inc.,Satellite,iOS,Philadelphia,0.0,0.0,0,149262,198.119.54.59,198.119.54.59,198.119.54.59,Verizon,bf7b4995b155409bb5b4fd94f6e5bc0e,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,98
220A5984-8427-4A,Ethan,Juarez,+1-498-306-5613x45512,Ethan_Juarez@yahoo.com,yahoo.com,06547 Smith Plaza Apt. 181,46468,Phoenix,Arizona,AZ,US,US65791806101910295067,Huawei,Fixed Broadband (Fibre/Cable/DSL),MacOS,Phoenix,0.0,0.0,0,215499,141.238.16.173,141.238.16.173,141.238.16.173,Verizon,fbec332ca41c47a0859c155778f7a736,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,100
9D8978F7-27B1-4B,Annette,Torres,7565744187,Annette_Torres@outlook.com,outlook.com,1005 Jones Wall Suite 953,44214,Phoenix,Arizona,AZ,US,US92133351106016818514,Dell Inc.,Satellite,Windows,Phoenix,0.0,0.0,0,264701,208.29.76.203,208.29.76.203,208.29.76.203,AT&T,bd5e936c1a2c4afdbbe8666bf2de6a3b,Mozilla/5.0 (Windows; 13) AppleWebKit/537.36,96
63667C83-7B84-43,Lindsay,Mcpherson,889.461.8099x0321,Lindsay_Mcpherson@protonmail.com,protonmail.com,50690 Sellers Vista Apt. 201,79882,San Diego,California,CA,US,US25104188631515381631,Google LLC,Mobile Broadband,iOS,San Diego,0.0,0.0,0,67409,196.176.243.2,196.176.243.2,196.176.243.2,Cox Communications,08d9028f6ca0420aadc434d6f9d1dfad,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,100
139FBFC8-DA08-44,Nathan,Perry,001-468-657-5673x495,Nathan_Perry@protonmail.com,protonmail.com,65311 James Gardens,30257,Dallas,Texas,TX,US,US69322590256816114293,"Samsung Electronics Co., Ltd.",4G/5G,Linux,Dallas,0.0,0.0,0,198437,83.231.55.118,83.231.55.118,83.231.55.118,Verizon,02bb64f5d8a24586ac2b95c41b0bc0fe,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,90
A481E4E5-B67C-4D,Jennifer,Valenzuela,001-805-453-5180x9617,Jennifer_Valenzuela@gmail.com,gmail.com,04594 Gomez Port,53886,Phoenix,Arizona,AZ,US,US85699900654640846703,Huawei,Satellite,iOS,Phoenix,0.0,0.0,0,263923,194.180.228.51,194.180.228.51,194.180.228.51,Charter Spectrum,468cc86c5c504bc08f9033a7ce81df1d,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,96
3B5A258C-2127-41,Jesse,Yoder,+1-294-754-2494x949,Jesse_Yoder@outlook.com,outlook.com,718 Nicholas Road Suite 672,11585,Chicago,Illinois,IL,US,US42125437747609135590,Dell Inc.,Mobile Broadband,MacOS,Chicago,0.0,0.0,0,286627,182.209.137.203,182.209.137.203,182.209.137.203,Comcast,114a9669a61c46898aead9997990d57a,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,100
46BF4781-690B-4A,Steven,Durham,001-606-747-8102x1468,Steven_Durham@yahoo.com,yahoo.com,10792 Ramirez Union Suite 585,24653,New York,New York,NY,US,US58397499227179760578,Lenovo,Satellite,Linux,New York,0.0,0.0,0,243583,150.196.5.104,150.196.5.104,150.196.5.104,Comcast,91ecb79112ca4b78a82ce1e76e617078,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,99
54F8E8B8-AE91-45,Jeremy,Garcia,+1-362-526-7170,Jeremy_Garcia@hotmail.com,hotmail.com,44770 Cassandra Walk Suite 699,89166,Philadelphia,Pennsylvania,PA,US,US88238135834412686497,Huawei,Mobile Broadband,Android,Houston,0.14705110507279318,0.28366862932930503,1,4037,203.134.8.127,129.172.241.13,138.169.38.172,Comcast,7fbbadded77a4d1ab2603a8559815c09,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,0
86EF84AA-A804-42,Shawn,Jackson,(368)809-0505x837,Shawn_Jackson@protonmail.com,protonmail.com,48714 Kelly Underpass,42333,Phoenix,Arizona,AZ,US,US86633580812348435133,"Samsung Electronics Co., Ltd.",Satellite,Windows,Phoenix,0.0,0.0,0,150224,105.28.28.75,105.28.28.75,105.28.28.75,Cox Communications,320edc18bae54ab692684c1462badb34,Mozilla/5.0 (Windows; 13) AppleWebKit/537.36,100
4F39A536-FC0B-40,Natasha,Frazier,001-313-966-1300x323,Natasha_Frazier@yahoo.com,yahoo.com,2053 Moreno Fort Apt. 653,35357,San Diego,California,CA,US,US85899104598082893998,Huawei,Satellite,Linux,Dallas,0.030313708231334058,0.9951482069204398,1,293,236.239.99.124,181.110.70.214,199.88.211.134,T-Mobile,6a9ec34f556d4779961b5f70dd9facad,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,0
EB4CFE3A-932E-43,Tommy,White,+1-551-414-4825x54167,Tommy_White@gmail.com,gmail.com,525 Schmidt Plains Suite 364,74396,San Jose,California,CA,US,US57233544205870748429,Lenovo,Fixed Broadband (Fibre/Cable/DSL),MacOS,San Jose,0.0,0.0,0,193617,182.224.130.153,182.224.130.153,182.224.130.153,Verizon,7e012f4b2dae4fc7bbb9b381d26726ae,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,99
E2C7AB0C-398A-43,Bryan,Green,+1-697-647-7316x799,Bryan_Green@outlook.com,outlook.com,7007 Leonard Via Apt. 053,46409,Philadelphia,Pennsylvania,PA,US,US72817722239430454398,Lenovo,Fixed Broadband (Fibre/Cable/DSL),iOS,Philadelphia,0.0,0.0,0,102190,190.140.161.27,190.140.161.27,190.140.161.27,Charter Spectrum,3813e27fd55846b1b2458a3386b6b882,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,100
182727DC-27EF-4F,Lisa,Hill,+1-975-391-2869x7223,Lisa_Hill@outlook.com,outlook.com,6789 Moore Camp Suite 533,60294,San Jose,California,CA,US,US19847582566756269117,Lenovo,Mobile Broadband,Windows,San Jose,0.0,0.0,0,237564,115.55.119.61,115.55.119.61,115.55.119.61,Cox Communications,28675d452b82414281fc88268a713629,Mozilla/5.0 (Windows; 11) AppleWebKit/537.36,100
CC60DC70-7636-47,Christine,Clark,620-369-2277x19388,Christine_Clark@gmail.com,gmail.com,1274 Fleming Prairie Apt. 843,11023,Houston,Texas,TX,US,US72735126718222793770,"Samsung Electronics Co., Ltd.",Mobile Broadband,Android,Houston,0.0,0.0,0,281269,10.123.4.254,10.123.4.254,10.123.4.254,Charter Spectrum,97deebc09201427ea79db673a2cdc417,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,100
F55496C9-0CD6-4C,Valerie,Knox,899-799-7388x5452,Valerie_Knox@yahoo.com,yahoo.com,54324 Taylor Burg Suite 129,82305,New York,New York,NY,US,US28700020546097559218,Dell Inc.,Mobile Broadband,MacOS,New York,0.0,0.0,0,142722,145.222.79.113,145.222.79.113,145.222.79.113,Cox Communications,9e688b68bb6448e8b461246ff6a994bb,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,95
EC819903-4E8A-4A,Kimberly,Henderson,(978)509-8619,Kimberly_Henderson@yahoo.com,yahoo.com,549 Arias Mountain,93274,San Antonio,Texas,TX,US,US62344849223094088538,Dell Inc.,Satellite,Windows,San Antonio,0.0,0.0,0,43211,254.241.40.156,254.241.40.156,254.241.40.156,Cox Communications,3a09e2fa3c204e5cac2312bb7219c380,Mozilla/5.0 (Windows; 11) AppleWebKit/537.36,100
EB44FEDC-8CC4-4A,Tara,King,239.252.8836,Tara_King@hotmail.com,hotmail.com,945 Kathryn Extension Suite 422,66308,Dallas,Texas,TX,US,US50671543120591307969,Google LLC,Fixed Broadband (Fibre/Cable/DSL),Android,Dallas,0.0,0.0,0,209719,221.139.7.197,221.139.7.197,221.139.7.197,T-Mobile,38c3910d151840b8ae0b78d179fce4d8,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,100
32CB4A92-D4BF-41,Marco,Moore,772-558-5513x02886,Marco_Moore@hotmail.com,hotmail.com,6290 Lisa Shores,20630,Phoenix,Arizona,AZ,US,US41583558310704326693,"Samsung Electronics Co., Ltd.",Satellite,MacOS,Phoenix,0.0,0.0,0,284816,182.102.210.18,182.102.210.18,182.102.210.18,T-Mobile,254e823e40384905a46689c17eab6836,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,94
B01F03E5-E30D-43,Richard,Mccullough,454.818.1780,Richard_Mccullough@icloud.com,icloud.com,893 Scott Grove Apt. 491,41377,Philadelphia,Pennsylvania,PA,US,US65996236213652767446,Huawei,4G/5G,MacOS,Philadelphia,0.0,0.0,0,195770,27.24.223.12,27.24.223.12,27.24.223.12,Cox Communications,0968c1c946c54ba4b7d865b6c0a5d24d,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,100
E297928D-BD35-4C,Rose,Brock,001-303-810-8183x6271,Rose_Brock@protonmail.com,protonmail.com,655 Mccall Pass,75522,Phoenix,Arizona,AZ,US,US36539970762943447036,Huawei,4G/5G,iOS,Phoenix,0.0,0.0,0,281321,54.63.104.5,54.63.104.5,54.63.104.5,AT&T,cf3d0e413ed14444ac6b3e27d0755c30,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,90
29D51F91-821D-4A,Lauren,Lambert,412-260-2972,Lauren_Lambert@icloud.com,icloud.com,07283 Sawyer Isle,31709,Phoenix,Arizona,AZ,US,US24201781537385726078,Huawei,4G/5G,MacOS,Phoenix,0.0,0.0,0,235734,81.28.112.80,81.28.112.80,81.28.112.80,Verizon,b46ee16041a84171bcdd4b4fe3ff20d8,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,99
48A9B6C0-8023-4C,Rebecca,Miller,510.819.0267,Rebecca_Miller@protonmail.com,protonmail.com,92296 Deborah Ridge,72389,San Antonio,Texas,TX,US,US44466516290549371575,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Windows,San Jose,0.309701964486231,0.0,0,4391,70.123.187.21,230.218.166.235,9.163.115.162,Charter Spectrum,f3e304c35cb74fb09cb7c3eaebe6078a,Mozilla/5.0 (Windows; 14) AppleWebKit/537.36,16
94BAD3E2-1DBA-45,Margaret,Reeves,803.201.1590x132,Margaret_Reeves@gmail.com,gmail.com,261 Jack Motorway,50622,San Antonio,Texas,TX,US,US36680274286291509453,Google LLC,Satellite,MacOS,San Antonio,0.0,0.0,0,110004,27.193.158.221,27.193.158.221,27.193.158.221,Cox Communications,be19a6a29ac74280a4eb45933e11f34d,Mozilla/5.0 (MacOS; 11) AppleWebKit/537.36,90
CAB7044B-A92B-4D,Ryan,Cruz,001-429-917-1575,Ryan_Cruz@gmail.com,gmail.com,330 Torres Hill,94986,Dallas,Texas,TX,US,US28785635251904246338,Google LLC,4G/5G,Windows,Dallas,0.0,0.0,0,92342,48.192.167.143,48.192.167.143,48.192.167.143,T-Mobile,fbe41398fe624a659a43870d1a4bec95,Mozilla/5.0 (Windows; 14) AppleWebKit/537.36,100
5FAA1DF5-D034-42,Brandon,Hunt,+1-333-366-2034x038,Brandon_Hunt@outlook.com,outlook.com,176 Vaughn Harbors Apt. 083,58147,Phoenix,Arizona,AZ,US,US61261527917252121940,Huawei,Fixed Broadband (Fibre/Cable/DSL),Android,Los Angeles,0.09738509306239529,0.580511992643874,1,5459,143.114.10.143,143.114.10.143,143.114.10.143,Cox Communications,ab9b9825783445c982b7ea3dd6378847,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,0
C49D0B89-3E18-4D,Megan,Jones,+1-719-554-1965x113,Megan_Jones@hotmail.com,hotmail.com,11799 Anthony Extensions,79409,Los Angeles,California,CA,US,US75263238845393682299,Dell Inc.,Satellite,Android,Los Angeles,0.8623300658070309,0.0,1,2024,142.15.232.81,236.217.131.236,168.157.50.236,AT&T,b0250b3012eb4aae818c9ee427570010,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,10
2FD981E7-817B-46,Jacob,Hull,001-363-928-0329x2904,Jacob_Hull@protonmail.com,protonmail.com,845 Montgomery Alley Apt. 459,41993,Houston,Texas,TX,US,US23836254331815598034,"Samsung Electronics Co., Ltd.",4G/5G,MacOS,Houston,0.0,0.0,0,111902,46.3.11.241,46.3.11.241,46.3.11.241,Cox Communications,32306b373c5c4863959dc2a0e8a7562f,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
90D23B12-0D35-4D,Cindy,Rich,350-245-2488x66921,Cindy_Rich@yahoo.com,yahoo.com,700 Leah Road Apt. 515,67270,San Antonio,Texas,TX,US,US88132304568239810713,Huawei,4G/5G,Android,Philadelphia,0.44596543312198955,0.07283540312239467,1,2554,154.34.218.167,81.100.217.201,198.252.116.248,Comcast,45c7c014fdb540bfa3b5ab3d88f46bca,Mozilla/5.0 (Android; 13) AppleWebKit/537.36,0
449001C1-EEF9-45,Mark,Edwards,(594)789-8082x36476,Mark_Edwards@hotmail.com,hotmail.com,965 Elizabeth Grove Suite 159,80462,Houston,Texas,TX,US,US49000897863464500174,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),MacOS,Houston,0.0,0.0,0,189002,44.174.226.206,44.174.226.206,44.174.226.206,Cox Communications,9a14d6fc75ba45a6be1c2f0a16533bb3,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,94
2520AD6B-B78B-43,Sean,Stewart,001-641-272-8906,Sean_Stewart@gmail.com,gmail.com,61382 Andrew Springs,50220,Philadelphia,Pennsylvania,PA,US,US22527603729264279490,Lenovo,Satellite,Linux,Philadelphia,0.0,0.0,0,79185,209.75.65.239,209.75.65.239,209.75.65.239,AT&T,7c3aa59d12fe46808e031ab8dbc77fd7,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,100
CA381A87-7835-40,Brady,Johnson,001-435-450-7583x603,Brady_Johnson@outlook.com,outlook.com,0463 Angela Crossing,68616,Phoenix,Arizona,AZ,US,US65501656465400388004,"Samsung Electronics Co., Ltd.",Satellite,Android,Phoenix,0.0,0.0,0,151605,13.23.245.116,13.23.245.116,13.23.245.116,Charter Spectrum,0c48e8017418404dae3e6b39cd523cd3,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,93
2117A46C-23C2-4D,Patricia,Hamilton,480.787.7854x7775,Patricia_Hamilton@protonmail.com,protonmail.com,2891 Benjamin Square,26283,New York,New York,NY,US,US29347019856800941707,Google LLC,Fixed Broadband (Fibre/Cable/DSL),MacOS,San Jose,0.0,0.7681705067668438,0,4121,177.94.230.59,253.113.46.59,29.57.212.226,Cox Communications,0011a126e6894e44a024bd07bfec5c10,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,29
1960FACA-E495-45,Zachary,Mcbride,(754)615-7475x994,Zachary_Mcbride@protonmail.com,protonmail.com,0777 Monique Walks,34394,Los Angeles,California,CA,US,US19123591370476234194,Dell Inc.,Fixed Broadband (Fibre/Cable/DSL),MacOS,San Antonio,0.0,0.012413791948484798,1,3062,162.61.16.63,162.61.16.63,162.61.16.63,Charter Spectrum,6e31ff1ccffb41e39d212646887f9088,Mozilla/5.0 (MacOS; 11) AppleWebKit/537.36,25
68DEBBA2-C6B7-45,Nancy,Conway,528.445.5089,Nancy_Conway@hotmail.com,hotmail.com,3491 Davis Haven,75316,Dallas,Texas,TX,US,US72551063938879156649,"Samsung Electronics Co., Ltd.",Mobile Broadband,Linux,New York,0.4954613588653234,0.9926350910293215,1,8456,86.56.38.11,52.38.106.140,52.101.157.145,AT&T,64792be33ebd4dcd8fce37a37a112aad,Mozilla/5.0 (Linux; 10) AppleWebKit/537.36,0
F037FC69-6E8F-43,Christopher,Walker,+1-300-424-0336x99463,Christopher_Walker@yahoo.com,yahoo.com,51969 Elizabeth Mount,47145,San Diego,California,CA,US,US82094926536867663116,Lenovo,4G/5G,Windows,San Antonio,0.0,0.14359764934876995,1,1070,37.255.116.162,42.30.215.149,199.130.175.212,Charter Spectrum,f6ba0491f4bb4ba28a79d06259c95ca3,Mozilla/5.0 (Windows; 12) AppleWebKit/537.36,6
A23468BE-9D95-46,Michael,Jones,(472)838-8703,Michael_Jones@hotmail.com,hotmail.com,286 Carly Throughway,97323,Houston,Texas,TX,US,US36167630958461359414,Lenovo,Mobile Broadband,Windows,Houston,0.0,0.0,0,90741,131.230.136.34,131.230.136.34,131.230.136.34,T-Mobile,151d96d1aa334055a273c2b21a18199b,Mozilla/5.0 (Windows; 14) AppleWebKit/537.36,100
BE30563E-82F8-4F,Sabrina,Baker,(584)499-6500,Sabrina_Baker@icloud.com,icloud.com,488 Lauren Pine,69877,Philadelphia,Pennsylvania,PA,US,US47887036658310523793,Huawei,Satellite,iOS,Philadelphia,0.0,0.0,0,164648,125.51.149.39,125.51.149.39,125.51.149.39,Cox Communications,5a632e2b06834011a10c53c2abddb2c3,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,93
ACBF0D30-A2AA-4E,Michael,Montgomery,755-727-0057x8100,Michael_Montgomery@icloud.com,icloud.com,418 Lisa Ports Apt. 409,93431,Philadelphia,Pennsylvania,PA,US,US46491734693659145360,Google LLC,Mobile Broadband,Linux,New York,0.0,0.5348601297567888,0,2559,224.117.184.147,2.213.76.225,111.228.224.13,T-Mobile,b0abbfb89f3a42ac951f4eb29ba230a9,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,22
494B14DF-F600-4B,Donald,Edwards,001-320-959-0138x8037,Donald_Edwards@icloud.com,icloud.com,1363 Troy Fork,13433,New York,New York,NY,US,US36105811951519541875,Lenovo,Satellite,MacOS,New York,0.0,0.0,0,259102,7.37.216.118,7.37.216.118,7.37.216.118,T-Mobile,c6da6c23cd6a4b1c97b6bfdda5eb4a5c,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,90
A60866E4-2B5C-43,Jacob,Douglas,(976)848-0356,Jacob_Douglas@protonmail.com,protonmail.com,896 Mark Greens,34513,Chicago,Illinois,IL,US,US33761753890328306976,Google LLC,Mobile Broadband,Android,Houston,0.5226238711653661,0.44587995537016256,0,4085,159.46.43.168,138.158.198.180,131.174.135.251,Cox Communications,1e8baeff395f440591fa6dc5b77dc9a7,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,0
FCF01109-DE59-48,Melanie,Carter,943.539.4708,Melanie_Carter@yahoo.com,yahoo.com,2969 Brittney Tunnel,73366,San Diego,California,CA,US,US14063017056756122931,Lenovo,Fixed Broadband (Fibre/Cable/DSL),MacOS,San Diego,0.0,0.0,0,199528,56.183.40.49,56.183.40.49,56.183.40.49,Charter Spectrum,6d7328b219604152814e7c958a1a72a4,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,100
C08C036B-388F-4A,April,Doyle,(974)330-3598x10204,April_Doyle@gmail.com,gmail.com,002 Ricky Point,16258,Phoenix,Arizona,AZ,US,US58918428475105001973,Huawei,Fixed Broadband (Fibre/Cable/DSL),Android,Phoenix,0.0,0.0,0,277720,232.43.241.92,232.43.241.92,232.43.241.92,Comcast,fe3fc4faf7ef484893f570982cfb22f0,Mozilla/5.0 (Android; 13) AppleWebKit/537.36,100
3A46D0E2-8CB1-40,Amanda,Barnes,877-991-6109,Amanda_Barnes@gmail.com,gmail.com,9716 Keith Streets,20318,Chicago,Illinois,IL,US,US30594405064070748484,Apple Inc.,Mobile Broadband,Linux,Chicago,0.0,0.0,0,152202,83.22.142.111,83.22.142.111,83.22.142.111,Comcast,086784a783dd45e7b9c9895a83070e26,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,92
19F9755D-F152-42,Michael,Johnson,791.376.5328,Michael_Johnson@yahoo.com,yahoo.com,63488 Rhonda Drive Suite 542,59157,New York,New York,NY,US,US51317702964682537023,Dell Inc.,Mobile Broadband,iOS,New York,0.0,0.0,0,202158,3.96.32.226,3.96.32.226,3.96.32.226,Cox Communications,367543b8a4bf42b1892474932908e6e9,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,98
C55FE28F-2B9A-49,Mary,Michael,001-953-511-0724x2807,Mary_Michael@outlook.com,outlook.com,4258 Nicholas Street,90803,Los Angeles,California,CA,US,US11321118998349154884,Huawei,Satellite,MacOS,Houston,0.0,0.33294518175916044,0,5409,235.246.191.248,201.110.32.253,166.239.217.54,Charter Spectrum,7b69f6e0010340fea72b9f8eefc64c23,Mozilla/5.0 (MacOS; 11) AppleWebKit/537.36,19
D38B4BE9-0A8F-4C,Stacie,Atkinson,709-553-5072x66492,Stacie_Atkinson@icloud.com,icloud.com,535 Randy Villages,52990,Philadelphia,Pennsylvania,PA,US,US28397400136196585556,Lenovo,Fixed Broadband (Fibre/Cable/DSL),MacOS,Philadelphia,0.0,0.0,0,212082,207.149.139.52,207.149.139.52,207.149.139.52,AT&T,a61315b3caba4d4c8c8651e9f0b33b1f,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,100
E989D057-1E9A-45,Martha,Hall,+1-392-218-3505x7231,Martha_Hall@protonmail.com,protonmail.com,6850 Vernon Courts,78960,New York,New York,NY,US,US27612762963643775575,Huawei,4G/5G,iOS,Phoenix,0.0,0.1803840502294103,1,4702,139.167.25.28,17.66.205.65,228.20.230.127,Charter Spectrum,1911575537664bddb7f6e57bca07bf86,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,9
4A8E5699-732E-45,Peter,Jones,750-248-7389x626,Peter_Jones@icloud.com,icloud.com,462 Williams Mountains Suite 130,24936,Phoenix,Arizona,AZ,US,US34383604665329750556,Apple Inc.,4G/5G,Linux,San Jose,0.7896703080358315,0.7098278157333602,1,2354,59.103.228.4,59.103.228.4,59.103.228.4,Cox Communications,0dd16ec1302d430c85852a7c448afa92,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,0
47F3AFED-71D0-4F,Lauren,Howard,(913)664-1488x301,Lauren_Howard@hotmail.com,hotmail.com,43566 Valerie Ville Apt. 650,44144,Philadelphia,Pennsylvania,PA,US,US71869832001245445263,Google LLC,Satellite,Linux,Houston,0.07926480995411955,0.17174046066568116,1,9722,67.141.176.96,149.115.68.55,91.61.197.4,Cox Communications,9ee6da4929444c678ab1ba135af6ec61,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,0
5D943972-5319-40,Nicole,Parker,+1-952-911-3729x8858,Nicole_Parker@icloud.com,icloud.com,20099 Garcia Isle,10201,Philadelphia,Pennsylvania,PA,US,US52187630774401078592,Google LLC,Mobile Broadband,Windows,Dallas,0.15570091545947762,0.09262180726400626,1,4179,166.30.117.207,113.146.33.151,86.224.166.230,AT&T,0e501c3d7054487cbe3b3d90a0266076,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,0
824F9580-7D3C-47,Ann,Stevens,001-324-441-8158x870,Ann_Stevens@icloud.com,icloud.com,102 Torres Parkway,44353,Philadelphia,Pennsylvania,PA,US,US16314731949101891714,Huawei,Satellite,iOS,Philadelphia,0.029618852427333198,0.4052451780143749,1,8024,133.25.156.142,133.25.156.142,133.25.156.142,Comcast,c0af416f7c5d412e95e96b84c3dd7199,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,0
2BD93C32-513A-49,Jerry,Hansen,613-674-2961x86401,Jerry_Hansen@hotmail.com,hotmail.com,5448 Jessica Forges,19430,Chicago,Illinois,IL,US,US14816968292476401390,Lenovo,Satellite,Windows,Chicago,0.0,0.0,0,293723,17.50.178.52,17.50.178.52,17.50.178.52,Charter Spectrum,a77c1a12cf00470fa69b2dedf7b3fed7,Mozilla/5.0 (Windows; 11) AppleWebKit/537.36,98
B4B443CB-5A3D-4E,Bradley,Anderson,706-260-8619,Bradley_Anderson@hotmail.com,hotmail.com,312 Fields Underpass,39982,Los Angeles,California,CA,US,US98780167699213774930,Google LLC,4G/5G,iOS,Los Angeles,0.0,0.0,0,52337,7.146.184.227,7.146.184.227,7.146.184.227,T-Mobile,8c9d06408c66473b9c8a4df12bf6c771,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,99
85FC9FD8-777D-4A,Krystal,Rodriguez,237-319-6553x4023,Krystal_Rodriguez@hotmail.com,hotmail.com,6208 John Locks Suite 229,96491,San Antonio,Texas,TX,US,US15422468829388119353,Huawei,Mobile Broadband,Android,San Antonio,0.0,0.0,0,177971,142.69.2.58,142.69.2.58,142.69.2.58,Charter Spectrum,dc5ec513de0e42c897d4d42fb974390f,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,90
D14B0ECE-F2F1-4D,Kristin,Davis,001-471-754-2082x0612,Kristin_Davis@yahoo.com,yahoo.com,7812 Evan Keys,28444,San Antonio,Texas,TX,US,US28496009461704878491,Huawei,Fixed Broadband (Fibre/Cable/DSL),Windows,San Diego,0.0,0.9563441603769773,0,596,7.251.125.138,38.43.190.204,24.46.21.137,Verizon,c3dae946724e40459e52f2999898acdf,Mozilla/5.0 (Windows; 12) AppleWebKit/537.36,25
6B918BB4-7B52-4A,Troy,Hawkins,001-214-882-5552x90506,Troy_Hawkins@protonmail.com,protonmail.com,3174 Dorsey Canyon Apt. 029,48427,Phoenix,Arizona,AZ,US,US70570101348818738162,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),MacOS,Phoenix,0.0,0.0,0,177952,110.84.118.224,110.84.118.224,110.84.118.224,Charter Spectrum,2a08607d454e40ca89048d5a9298cb23,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,100
CD34D75A-82C5-42,Evan,Banks,603.785.0163x371,Evan_Banks@icloud.com,icloud.com,696 Martinez Run Suite 499,53610,Houston,Texas,TX,US,US63185861303103314308,Google LLC,Mobile Broadband,Linux,San Jose,0.29561957375986003,0.38477260584950324,1,4869,166.90.204.101,99.46.70.132,229.84.190.88,Verizon,c9d5d34ac96e4d599d82fdaba0aa8e2b,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,0
